Date,Crop,Unit,Price
2023-02-08,Mothbeans,₹/quintal,7207.69
2023-02-08,Rice,₹/quintal,2757.49
2023-02-09,Jute,₹/quintal,5357.8
2023-02-09,Mungbean,₹/quintal,7820.36
2023-02-09,Mothbeans,₹/quintal,6194.25
2023-02-10,Pigeonpeas,₹/quintal,8268.89
2023-02-10,Papaya,₹/kg,26.54
2023-02-10,Apple,₹/kg,174.02
2023-02-10,Papaya,₹/kg,43.34
2023-02-10,Kidneybeans,₹/quintal,8638.69
2023-02-11,Muskmelon,₹/kg,36.61
2023-02-11,Rice,₹/quintal,2387.86
2023-02-11,Blackgram,₹/quintal,6780.01
2023-02-11,Papaya,₹/kg,33.61
2023-02-11,Blackgram,₹/quintal,7262.02
2023-02-11,Lentil,₹/quintal,6970.99
2023-02-11,Apple,₹/kg,118.7
2023-02-12,Pigeonpeas,₹/quintal,6630.76
2023-02-12,Chickpea,₹/quintal,5463.72
2023-02-12,Mango,₹/kg,106.67
2023-02-13,Rice,₹/quintal,2176.42
2023-02-13,Chickpea,₹/quintal,5344.61
2023-02-13,Lentil,₹/quintal,6258.86
2023-02-13,Jute,₹/quintal,5047.66
2023-02-13,Watermelon,₹/kg,11.64
2023-02-13,Banana,₹/kg,19.3
2023-02-14,Papaya,₹/kg,41.15
2023-02-14,Banana,₹/kg,26.61
2023-02-15,Maize,₹/quintal,2038.05
2023-02-15,Blackgram,₹/quintal,6429.69
2023-02-16,Mango,₹/kg,113.94
2023-02-16,Chickpea,₹/quintal,4898.78
2023-02-16,Grapes,₹/kg,65.18
2023-02-16,Rice,₹/quintal,2298.45
2023-02-16,Rice,₹/quintal,2735.47
2023-02-16,Mothbeans,₹/quintal,6050.77
2023-02-17,Chickpea,₹/quintal,4746.48
2023-02-17,Pigeonpeas,₹/quintal,7737.44
2023-02-18,Muskmelon,₹/kg,24.84
2023-02-18,Maize,₹/quintal,2361.65
2023-02-18,Jute,₹/quintal,5566.5
2023-02-19,Rice,₹/quintal,2454.7
2023-02-19,Watermelon,₹/kg,13.39
2023-02-19,Apple,₹/kg,108.82
2023-02-20,Blackgram,₹/quintal,7734.37
2023-02-20,Blackgram,₹/quintal,6579.89
2023-02-20,Apple,₹/kg,174.44
2023-02-20,Apple,₹/kg,107.61
2023-02-20,Maize,₹/quintal,2379.22
2023-02-20,Rice,₹/quintal,2170.3
2023-02-20,Blackgram,₹/quintal,7714.92
2023-02-20,Kidneybeans,₹/quintal,9206.9
2023-02-21,Lentil,₹/quintal,6749.33
2023-02-22,Orange,₹/kg,48.21
2023-02-22,Pigeonpeas,₹/quintal,7374.95
2023-02-22,Mungbean,₹/quintal,7237.33
2023-02-22,Grapes,₹/kg,75.54
2023-02-23,Grapes,₹/kg,92.52
2023-02-23,Mungbean,₹/quintal,7627.45
2023-02-23,Muskmelon,₹/kg,29.83
2023-02-23,Papaya,₹/kg,21.82
2023-02-24,Rice,₹/quintal,2320.99
2023-02-24,Mungbean,₹/quintal,7821.98
2023-02-24,Papaya,₹/kg,32.87
2023-02-25,Lentil,₹/quintal,6210.87
2023-02-25,Coffee,₹/kg,252.7
2023-02-25,Kidneybeans,₹/quintal,7444.24
2023-02-26,Jute,₹/quintal,6218.65
2023-02-26,Mango,₹/kg,46.25
2023-02-26,Kidneybeans,₹/quintal,7552.71
2023-02-27,Muskmelon,₹/kg,40.41
2023-02-27,Blackgram,₹/quintal,6055.41
2023-02-27,Maize,₹/quintal,2064.36
2023-02-28,Coffee,₹/kg,188.19
2023-02-28,Coconut,₹/100 pieces,1640.46
2023-02-28,Kidneybeans,₹/quintal,7543.46
2023-02-28,Grapes,₹/kg,96.91
2023-02-28,Maize,₹/quintal,2187.01
2023-03-01,Lentil,₹/quintal,6866.99
2023-03-01,Banana,₹/kg,37.98
2023-03-01,Blackgram,₹/quintal,7036.38
2023-03-01,Jute,₹/quintal,6041.35
2023-03-02,Grapes,₹/kg,114.92
2023-03-02,Muskmelon,₹/kg,32.41
2023-03-02,Kidneybeans,₹/quintal,8078.87
2023-03-02,Orange,₹/kg,60.57
2023-03-02,Lentil,₹/quintal,6347.98
2023-03-03,Apple,₹/kg,116.74
2023-03-03,Maize,₹/quintal,1958.17
2023-03-04,Jute,₹/quintal,4610.76
2023-03-04,Pigeonpeas,₹/quintal,6484.26
2023-03-04,Coffee,₹/kg,189.9
2023-03-04,Grapes,₹/kg,112.74
2023-03-05,Coffee,₹/kg,244.14
2023-03-05,Pigeonpeas,₹/quintal,6508.57
2023-03-05,Watermelon,₹/kg,24.39
2023-03-05,Apple,₹/kg,103.27
2023-03-05,Lentil,₹/quintal,6825.32
2023-03-05,Papaya,₹/kg,35.65
2023-03-05,Mungbean,₹/quintal,7791.87
2023-03-06,Pigeonpeas,₹/quintal,6772.34
2023-03-06,Mothbeans,₹/quintal,5961.84
2023-03-07,Mango,₹/kg,162.47
2023-03-07,Cotton,₹/quintal,6137.25
2023-03-07,Watermelon,₹/kg,14.57
2023-03-07,Mango,₹/kg,62.97
2023-03-07,Orange,₹/kg,63.12
2023-03-08,Rice,₹/quintal,2230.96
2023-03-08,Apple,₹/kg,127.33
2023-03-08,Apple,₹/kg,172.87
2023-03-08,Muskmelon,₹/kg,23.31
2023-03-08,Rice,₹/quintal,2315.78
2023-03-08,Papaya,₹/kg,21.2
2023-03-08,Chickpea,₹/quintal,5464.25
2023-03-09,Chickpea,₹/quintal,4953.7
2023-03-09,Muskmelon,₹/kg,44.88
2023-03-09,Rice,₹/quintal,2399.32
2023-03-09,Jute,₹/quintal,6311.19
2023-03-10,Muskmelon,₹/kg,30.24
2023-03-10,Kidneybeans,₹/quintal,7178.0
2023-03-10,Pomegranate,₹/kg,107.67
2023-03-10,Orange,₹/kg,65.29
2023-03-10,Coffee,₹/kg,158.05
2023-03-10,Watermelon,₹/kg,16.32
2023-03-11,Cotton,₹/quintal,8532.43
2023-03-11,Pomegranate,₹/kg,76.43
2023-03-11,Orange,₹/kg,44.63
2023-03-11,Maize,₹/quintal,1939.82
2023-03-11,Pigeonpeas,₹/quintal,6746.05
2023-03-11,Mothbeans,₹/quintal,6788.16
2023-03-11,Grapes,₹/kg,80.08
2023-03-11,Lentil,₹/quintal,6592.38
2023-03-12,Mungbean,₹/quintal,7474.95
2023-03-12,Coconut,₹/100 pieces,1568.54
2023-03-12,Coconut,₹/100 pieces,2696.66
2023-03-12,Apple,₹/kg,112.6
2023-03-12,Papaya,₹/kg,40.74
2023-03-13,Apple,₹/kg,103.63
2023-03-13,Muskmelon,₹/kg,29.33
2023-03-13,Rice,₹/quintal,2088.24
2023-03-13,Jute,₹/quintal,5990.76
2023-03-14,Lentil,₹/quintal,5621.99
2023-03-14,Blackgram,₹/quintal,6294.34
2023-03-14,Banana,₹/kg,24.47
2023-03-14,Blackgram,₹/quintal,7688.89
2023-03-15,Maize,₹/quintal,1827.38
2023-03-15,Chickpea,₹/quintal,5012.03
2023-03-15,Mothbeans,₹/quintal,6714.39
2023-03-15,Lentil,₹/quintal,6751.04
2023-03-16,Pomegranate,₹/kg,61.17
2023-03-16,Apple,₹/kg,153.82
2023-03-16,Coffee,₹/kg,359.65
2023-03-16,Mango,₹/kg,47.99
2023-03-16,Chickpea,₹/quintal,5215.25
2023-03-16,Coconut,₹/100 pieces,2224.93
2023-03-17,Pomegranate,₹/kg,77.17
2023-03-18,Kidneybeans,₹/quintal,7257.11
2023-03-18,Mango,₹/kg,56.0
2023-03-18,Blackgram,₹/quintal,7764.23
2023-03-18,Kidneybeans,₹/quintal,9216.57
2023-03-18,Mothbeans,₹/quintal,6830.03
2023-03-18,Orange,₹/kg,41.46
2023-03-19,Muskmelon,₹/kg,27.28
2023-03-19,Coffee,₹/kg,379.24
2023-03-19,Pigeonpeas,₹/quintal,6859.57
2023-03-19,Coconut,₹/100 pieces,2107.12
2023-03-19,Mango,₹/kg,107.91
2023-03-19,Papaya,₹/kg,33.79
2023-03-19,Papaya,₹/kg,44.27
2023-03-20,Chickpea,₹/quintal,5454.6
2023-03-20,Orange,₹/kg,35.58
2023-03-21,Coconut,₹/100 pieces,2565.38
2023-03-21,Pigeonpeas,₹/quintal,8309.11
2023-03-21,Jute,₹/quintal,5670.39
2023-03-22,Banana,₹/kg,26.29
2023-03-22,Mungbean,₹/quintal,7307.82
2023-03-22,Cotton,₹/quintal,6005.56
2023-03-22,Blackgram,₹/quintal,6603.2
2023-03-22,Pomegranate,₹/kg,60.8
2023-03-22,Lentil,₹/quintal,6822.73
2023-03-23,Watermelon,₹/kg,12.91
2023-03-23,Papaya,₹/kg,29.66
2023-03-23,Mothbeans,₹/quintal,6953.25
2023-03-24,Pomegranate,₹/kg,146.51
2023-03-24,Papaya,₹/kg,48.86
2023-03-24,Mungbean,₹/quintal,7916.8
2023-03-24,Cotton,₹/quintal,8379.72
2023-03-25,Apple,₹/kg,130.1
2023-03-25,Muskmelon,₹/kg,42.39
2023-03-25,Watermelon,₹/kg,21.97
2023-03-26,Coconut,₹/100 pieces,1959.9
2023-03-26,Grapes,₹/kg,41.12
2023-03-26,Maize,₹/quintal,2116.17
2023-03-26,Watermelon,₹/kg,14.71
2023-03-26,Kidneybeans,₹/quintal,9445.73
2023-03-26,Grapes,₹/kg,116.16
2023-03-26,Chickpea,₹/quintal,4711.96
2023-03-27,Papaya,₹/kg,47.63
2023-03-27,Rice,₹/quintal,2331.09
2023-03-28,Rice,₹/quintal,2209.73
2023-03-28,Papaya,₹/kg,36.56
2023-03-28,Muskmelon,₹/kg,36.85
2023-03-28,Pomegranate,₹/kg,79.28
2023-03-28,Coffee,₹/kg,174.79
2023-03-28,Maize,₹/quintal,2293.3
2023-03-28,Grapes,₹/kg,49.28
2023-03-29,Mothbeans,₹/quintal,5732.82
2023-03-29,Pigeonpeas,₹/quintal,6970.05
2023-03-30,Rice,₹/quintal,2591.28
2023-03-30,Coconut,₹/100 pieces,1518.88
2023-03-30,Papaya,₹/kg,38.72
2023-03-30,Mango,₹/kg,174.13
2023-03-30,Chickpea,₹/quintal,5473.73
2023-03-30,Orange,₹/kg,68.58
2023-03-31,Banana,₹/kg,32.22
2023-03-31,Apple,₹/kg,106.03
2023-03-31,Orange,₹/kg,69.6
2023-03-31,Grapes,₹/kg,60.26
2023-03-31,Mungbean,₹/quintal,7064.15
2023-04-01,Maize,₹/quintal,2301.6
2023-04-01,Mango,₹/kg,147.09
2023-04-01,Pomegranate,₹/kg,145.61
2023-04-01,Mungbean,₹/quintal,7237.82
2023-04-02,Pomegranate,₹/kg,71.48
2023-04-02,Coconut,₹/100 pieces,1770.36
2023-04-02,Kidneybeans,₹/quintal,7720.86
2023-04-02,Mothbeans,₹/quintal,7149.28
2023-04-02,Grapes,₹/kg,42.32
2023-04-02,Cotton,₹/quintal,6584.77
2023-04-03,Pomegranate,₹/kg,70.54
2023-04-03,Watermelon,₹/kg,15.69
2023-04-03,Watermelon,₹/kg,19.42
2023-04-03,Apple,₹/kg,177.16
2023-04-03,Grapes,₹/kg,43.54
2023-04-03,Blackgram,₹/quintal,6926.17
2023-04-03,Kidneybeans,₹/quintal,8341.57
2023-04-04,Cotton,₹/quintal,6539.67
2023-04-04,Rice,₹/quintal,2404.29
2023-04-04,Mango,₹/kg,101.65
2023-04-05,Pomegranate,₹/kg,101.26
2023-04-05,Mothbeans,₹/quintal,7345.37
2023-04-05,Pigeonpeas,₹/quintal,7864.47
2023-04-05,Lentil,₹/quintal,6933.99
2023-04-05,Muskmelon,₹/kg,36.02
2023-04-06,Pigeonpeas,₹/quintal,7236.28
2023-04-06,Coconut,₹/100 pieces,2969.78
2023-04-06,Lentil,₹/quintal,6976.35
2023-04-06,Papaya,₹/kg,36.72
2023-04-08,Mungbean,₹/quintal,6770.77
2023-04-08,Muskmelon,₹/kg,22.48
2023-04-08,Chickpea,₹/quintal,4558.82
2023-04-09,Lentil,₹/quintal,6157.07
2023-04-09,Mango,₹/kg,118.47
2023-04-09,Rice,₹/quintal,2660.48
2023-04-09,Jute,₹/quintal,5549.0
2023-04-10,Coconut,₹/100 pieces,2010.1
2023-04-10,Muskmelon,₹/kg,29.27
2023-04-10,Lentil,₹/quintal,6312.98
2023-04-10,Chickpea,₹/quintal,5224.39
2023-04-10,Chickpea,₹/quintal,5359.03
2023-04-11,Coconut,₹/100 pieces,2816.46
2023-04-11,Muskmelon,₹/kg,43.69
2023-04-11,Papaya,₹/kg,33.11
2023-04-11,Lentil,₹/quintal,5994.85
2023-04-11,Muskmelon,₹/kg,42.09
2023-04-11,Mothbeans,₹/quintal,5904.68
2023-04-11,Apple,₹/kg,164.96
2023-04-11,Pomegranate,₹/kg,149.32
2023-04-12,Coconut,₹/100 pieces,2179.5
2023-04-13,Grapes,₹/kg,77.9
2023-04-13,Kidneybeans,₹/quintal,8586.42
2023-04-13,Orange,₹/kg,47.73
2023-04-14,Pomegranate,₹/kg,80.9
2023-04-14,Watermelon,₹/kg,24.15
2023-04-14,Coconut,₹/100 pieces,1558.89
2023-04-14,Chickpea,₹/quintal,4732.97
2023-04-14,Banana,₹/kg,18.41
2023-04-15,Rice,₹/quintal,2034.87
2023-04-15,Papaya,₹/kg,31.62
2023-04-15,Pomegranate,₹/kg,138.07
2023-04-15,Chickpea,₹/quintal,4582.64
2023-04-15,Coffee,₹/kg,239.2
2023-04-16,Coffee,₹/kg,184.96
2023-04-16,Banana,₹/kg,22.23
2023-04-16,Cotton,₹/quintal,6889.53
2023-04-16,Mungbean,₹/quintal,7316.4
2023-04-16,Chickpea,₹/quintal,4769.35
2023-04-17,Chickpea,₹/quintal,4608.61
2023-04-17,Watermelon,₹/kg,17.89
2023-04-17,Pigeonpeas,₹/quintal,6480.76
2023-04-17,Orange,₹/kg,49.21
2023-04-18,Watermelon,₹/kg,15.45
2023-04-18,Mothbeans,₹/quintal,5760.6
2023-04-18,Lentil,₹/quintal,6469.57
2023-04-18,Banana,₹/kg,37.42
2023-04-19,Pomegranate,₹/kg,84.88
2023-04-19,Papaya,₹/kg,34.09
2023-04-19,Muskmelon,₹/kg,24.51
2023-04-19,Muskmelon,₹/kg,25.47
2023-04-19,Mothbeans,₹/quintal,7146.33
2023-04-20,Mango,₹/kg,84.62
2023-04-20,Pigeonpeas,₹/quintal,6289.46
2023-04-20,Mothbeans,₹/quintal,5848.64
2023-04-20,Pigeonpeas,₹/quintal,8230.34
2023-04-21,Rice,₹/quintal,2410.54
2023-04-21,Apple,₹/kg,173.02
2023-04-21,Lentil,₹/quintal,6313.92
2023-04-21,Mango,₹/kg,117.25
2023-04-21,Pigeonpeas,₹/quintal,8168.02
2023-04-22,Coconut,₹/100 pieces,2429.78
2023-04-22,Muskmelon,₹/kg,35.76
2023-04-22,Orange,₹/kg,43.96
2023-04-23,Pomegranate,₹/kg,88.86
2023-04-23,Apple,₹/kg,170.45
2023-04-23,Orange,₹/kg,65.38
2023-04-23,Orange,₹/kg,40.83
2023-04-23,Mango,₹/kg,123.57
2023-04-24,Chickpea,₹/quintal,4834.37
2023-04-24,Banana,₹/kg,16.34
2023-04-24,Mango,₹/kg,154.73
2023-04-24,Jute,₹/quintal,5911.16
2023-04-24,Kidneybeans,₹/quintal,8711.1
2023-04-24,Papaya,₹/kg,48.16
2023-04-24,Pigeonpeas,₹/quintal,7910.21
2023-04-25,Mothbeans,₹/quintal,6049.79
2023-04-25,Apple,₹/kg,139.74
2023-04-25,Grapes,₹/kg,52.92
2023-04-25,Maize,₹/quintal,1994.33
2023-04-25,Mungbean,₹/quintal,7321.3
2023-04-26,Watermelon,₹/kg,12.88
2023-04-26,Watermelon,₹/kg,14.36
2023-04-27,Coffee,₹/kg,184.07
2023-04-27,Banana,₹/kg,33.26
2023-04-27,Pigeonpeas,₹/quintal,6460.34
2023-04-27,Muskmelon,₹/kg,35.16
2023-04-28,Pigeonpeas,₹/quintal,8443.48
2023-04-28,Apple,₹/kg,135.87
2023-04-28,Coffee,₹/kg,276.11
2023-04-28,Apple,₹/kg,154.33
2023-04-29,Mungbean,₹/quintal,7777.7
2023-04-29,Pigeonpeas,₹/quintal,6948.68
2023-04-29,Kidneybeans,₹/quintal,9377.15
2023-04-29,Apple,₹/kg,152.35
2023-04-30,Jute,₹/quintal,4809.84
2023-04-30,Blackgram,₹/quintal,7532.3
2023-04-30,Lentil,₹/quintal,6243.91
2023-05-01,Lentil,₹/quintal,6074.49
2023-05-01,Lentil,₹/quintal,6929.88
2023-05-01,Watermelon,₹/kg,11.73
2023-05-02,Watermelon,₹/kg,21.55
2023-05-02,Chickpea,₹/quintal,5216.78
2023-05-02,Pomegranate,₹/kg,75.98
2023-05-03,Orange,₹/kg,39.82
2023-05-03,Coffee,₹/kg,255.94
2023-05-03,Jute,₹/quintal,5305.28
2023-05-03,Rice,₹/quintal,2578.75
2023-05-04,Papaya,₹/kg,21.29
2023-05-04,Chickpea,₹/quintal,5483.44
2023-05-04,Pomegranate,₹/kg,70.82
2023-05-04,Kidneybeans,₹/quintal,7015.04
2023-05-05,Muskmelon,₹/kg,27.05
2023-05-05,Maize,₹/quintal,2146.07
2023-05-05,Mungbean,₹/quintal,6683.52
2023-05-06,Rice,₹/quintal,2057.01
2023-05-06,Lentil,₹/quintal,5833.79
2023-05-06,Muskmelon,₹/kg,22.99
2023-05-06,Chickpea,₹/quintal,4551.31
2023-05-06,Coconut,₹/100 pieces,1783.45
2023-05-07,Watermelon,₹/kg,10.16
2023-05-07,Lentil,₹/quintal,6698.74
2023-05-07,Pigeonpeas,₹/quintal,6512.5
2023-05-07,Muskmelon,₹/kg,40.25
2023-05-07,Lentil,₹/quintal,6126.23
2023-05-07,Maize,₹/quintal,2336.24
2023-05-07,Cotton,₹/quintal,6962.01
2023-05-08,Kidneybeans,₹/quintal,8786.84
2023-05-09,Mango,₹/kg,120.24
2023-05-09,Orange,₹/kg,60.75
2023-05-09,Rice,₹/quintal,2042.39
2023-05-09,Maize,₹/quintal,1861.99
2023-05-09,Blackgram,₹/quintal,6347.81
2023-05-10,Mango,₹/kg,179.02
2023-05-10,Cotton,₹/quintal,8990.12
2023-05-10,Watermelon,₹/kg,11.76
2023-05-10,Pigeonpeas,₹/quintal,7124.34
2023-05-11,Cotton,₹/quintal,6200.23
2023-05-11,Blackgram,₹/quintal,6287.75
2023-05-12,Mango,₹/kg,117.55
2023-05-12,Pomegranate,₹/kg,64.28
2023-05-13,Mango,₹/kg,62.56
2023-05-13,Blackgram,₹/quintal,7892.06
2023-05-13,Pomegranate,₹/kg,67.82
2023-05-13,Blackgram,₹/quintal,6445.24
2023-05-14,Muskmelon,₹/kg,35.19
2023-05-14,Mungbean,₹/quintal,6875.34
2023-05-14,Pigeonpeas,₹/quintal,7508.29
2023-05-15,Cotton,₹/quintal,7787.37
2023-05-15,Coconut,₹/100 pieces,2011.27
2023-05-16,Mungbean,₹/quintal,7101.1
2023-05-16,Blackgram,₹/quintal,7005.27
2023-05-16,Banana,₹/kg,19.76
2023-05-17,Grapes,₹/kg,51.17
2023-05-17,Grapes,₹/kg,90.47
2023-05-17,Rice,₹/quintal,2003.4
2023-05-17,Pomegranate,₹/kg,105.84
2023-05-17,Lentil,₹/quintal,6453.84
2023-05-17,Kidneybeans,₹/quintal,8208.45
2023-05-17,Grapes,₹/kg,95.38
2023-05-17,Watermelon,₹/kg,16.06
2023-05-17,Coconut,₹/100 pieces,2993.28
2023-05-18,Mango,₹/kg,75.71
2023-05-18,Blackgram,₹/quintal,7834.94
2023-05-18,Blackgram,₹/quintal,6129.82
2023-05-18,Jute,₹/quintal,4664.38
2023-05-18,Jute,₹/quintal,4561.1
2023-05-19,Jute,₹/quintal,4572.35
2023-05-19,Mothbeans,₹/quintal,6170.31
2023-05-19,Papaya,₹/kg,49.38
2023-05-19,Banana,₹/kg,30.31
2023-05-20,Kidneybeans,₹/quintal,8483.34
2023-05-20,Kidneybeans,₹/quintal,9498.31
2023-05-20,Rice,₹/quintal,2143.4
2023-05-21,Mango,₹/kg,172.88
2023-05-21,Muskmelon,₹/kg,27.2
2023-05-21,Pigeonpeas,₹/quintal,7149.04
2023-05-21,Jute,₹/quintal,5853.13
2023-05-21,Kidneybeans,₹/quintal,7168.66
2023-05-21,Kidneybeans,₹/quintal,8906.24
2023-05-22,Apple,₹/kg,103.38
2023-05-22,Pomegranate,₹/kg,93.73
2023-05-22,Rice,₹/quintal,2344.63
2023-05-22,Banana,₹/kg,36.19
2023-05-22,Orange,₹/kg,39.44
2023-05-22,Pigeonpeas,₹/quintal,8097.1
2023-05-23,Coconut,₹/100 pieces,1964.66
2023-05-23,Jute,₹/quintal,4990.1
2023-05-23,Maize,₹/quintal,2303.86
2023-05-23,Grapes,₹/kg,107.81
2023-05-24,Orange,₹/kg,62.49
2023-05-25,Jute,₹/quintal,5562.95
2023-05-26,Watermelon,₹/kg,13.78
2023-05-26,Rice,₹/quintal,2502.96
2023-05-26,Mungbean,₹/quintal,7650.42
2023-05-27,Grapes,₹/kg,65.4
2023-05-27,Mango,₹/kg,172.03
2023-05-27,Maize,₹/quintal,2140.38
2023-05-28,Mothbeans,₹/quintal,7152.01
2023-05-28,Mango,₹/kg,58.09
2023-05-28,Maize,₹/quintal,2016.11
2023-05-29,Mungbean,₹/quintal,7565.99
2023-05-29,Watermelon,₹/kg,23.43
2023-05-29,Lentil,₹/quintal,6514.65
2023-05-29,Cotton,₹/quintal,6227.46
2023-05-29,Mothbeans,₹/quintal,5579.74
2023-05-29,Rice,₹/quintal,2440.45
2023-05-30,Kidneybeans,₹/quintal,8423.74
2023-05-30,Coconut,₹/100 pieces,2159.45
2023-05-30,Watermelon,₹/kg,15.94
2023-05-30,Muskmelon,₹/kg,31.05
2023-05-31,Grapes,₹/kg,104.1
2023-05-31,Muskmelon,₹/kg,44.27
2023-05-31,Orange,₹/kg,52.36
2023-05-31,Grapes,₹/kg,65.76
2023-05-31,Papaya,₹/kg,30.62
2023-06-01,Grapes,₹/kg,86.38
2023-06-01,Muskmelon,₹/kg,31.68
2023-06-01,Coconut,₹/100 pieces,1702.66
2023-06-01,Blackgram,₹/quintal,7675.78
2023-06-01,Orange,₹/kg,37.26
2023-06-02,Pomegranate,₹/kg,133.43
2023-06-02,Papaya,₹/kg,30.98
2023-06-02,Coffee,₹/kg,187.68
2023-06-02,Mothbeans,₹/quintal,7044.74
2023-06-03,Watermelon,₹/kg,11.06
2023-06-03,Mungbean,₹/quintal,6606.37
2023-06-03,Coffee,₹/kg,202.25
2023-06-03,Watermelon,₹/kg,10.4
2023-06-04,Watermelon,₹/kg,11.57
2023-06-04,Mango,₹/kg,67.98
2023-06-04,Rice,₹/quintal,2318.55
2023-06-04,Grapes,₹/kg,117.48
2023-06-04,Rice,₹/quintal,2662.14
2023-06-04,Coffee,₹/kg,256.35
2023-06-05,Rice,₹/quintal,2472.11
2023-06-05,Blackgram,₹/quintal,6792.75
2023-06-05,Papaya,₹/kg,20.61
2023-06-05,Coffee,₹/kg,251.96
2023-06-05,Coconut,₹/100 pieces,2733.58
2023-06-05,Orange,₹/kg,44.22
2023-06-06,Rice,₹/quintal,2411.45
2023-06-06,Grapes,₹/kg,88.77
2023-06-06,Kidneybeans,₹/quintal,7982.67
2023-06-06,Grapes,₹/kg,60.89
2023-06-06,Coffee,₹/kg,329.72
2023-06-06,Pigeonpeas,₹/quintal,7934.24
2023-06-07,Rice,₹/quintal,2491.72
2023-06-07,Kidneybeans,₹/quintal,8414.24
2023-06-07,Pomegranate,₹/kg,85.25
2023-06-07,Pigeonpeas,₹/quintal,6229.6
2023-06-07,Jute,₹/quintal,4870.35
2023-06-08,Pomegranate,₹/kg,80.75
2023-06-08,Muskmelon,₹/kg,33.91
2023-06-08,Watermelon,₹/kg,19.45
2023-06-08,Chickpea,₹/quintal,4610.63
2023-06-09,Mothbeans,₹/quintal,6819.06
2023-06-09,Coconut,₹/100 pieces,2739.39
2023-06-09,Coffee,₹/kg,372.78
2023-06-09,Cotton,₹/quintal,6479.6
2023-06-10,Mungbean,₹/quintal,6785.76
2023-06-11,Coconut,₹/100 pieces,2100.26
2023-06-11,Papaya,₹/kg,47.39
2023-06-11,Pomegranate,₹/kg,141.71
2023-06-11,Lentil,₹/quintal,6999.19
2023-06-12,Rice,₹/quintal,2366.34
2023-06-12,Blackgram,₹/quintal,6769.25
2023-06-12,Mungbean,₹/quintal,6589.73
2023-06-12,Grapes,₹/kg,47.3
2023-06-12,Apple,₹/kg,140.27
2023-06-12,Papaya,₹/kg,25.7
2023-06-14,Orange,₹/kg,32.76
2023-06-14,Chickpea,₹/quintal,4811.0
2023-06-14,Pomegranate,₹/kg,137.97
2023-06-14,Mango,₹/kg,146.71
2023-06-14,Mungbean,₹/quintal,7304.0
2023-06-15,Coffee,₹/kg,304.67
2023-06-15,Apple,₹/kg,163.88
2023-06-15,Muskmelon,₹/kg,35.48
2023-06-16,Orange,₹/kg,57.29
2023-06-16,Jute,₹/quintal,5302.29
2023-06-16,Pomegranate,₹/kg,111.2
2023-06-17,Maize,₹/quintal,2275.83
2023-06-17,Lentil,₹/quintal,6912.61
2023-06-17,Papaya,₹/kg,22.09
2023-06-17,Maize,₹/quintal,2313.46
2023-06-18,Kidneybeans,₹/quintal,8303.68
2023-06-18,Lentil,₹/quintal,6513.24
2023-06-18,Lentil,₹/quintal,6427.92
2023-06-18,Grapes,₹/kg,108.31
2023-06-18,Muskmelon,₹/kg,41.63
2023-06-19,Maize,₹/quintal,1868.32
2023-06-20,Mango,₹/kg,152.06
2023-06-20,Maize,₹/quintal,2224.44
2023-06-20,Orange,₹/kg,35.47
2023-06-20,Kidneybeans,₹/quintal,8878.5
2023-06-21,Kidneybeans,₹/quintal,8931.05
2023-06-21,Mungbean,₹/quintal,7625.39
2023-06-21,Grapes,₹/kg,114.89
2023-06-22,Cotton,₹/quintal,7135.81
2023-06-22,Kidneybeans,₹/quintal,7666.14
2023-06-23,Orange,₹/kg,34.73
2023-06-23,Coconut,₹/100 pieces,1891.08
2023-06-24,Mungbean,₹/quintal,7428.41
2023-06-24,Mothbeans,₹/quintal,6242.43
2023-06-24,Cotton,₹/quintal,8004.49
2023-06-25,Cotton,₹/quintal,8644.87
2023-06-25,Mango,₹/kg,160.34
2023-06-25,Blackgram,₹/quintal,7073.03
2023-06-25,Cotton,₹/quintal,6884.64
2023-06-25,Orange,₹/kg,46.36
2023-06-26,Maize,₹/quintal,1843.92
2023-06-26,Jute,₹/quintal,5988.19
2023-06-26,Watermelon,₹/kg,17.57
2023-06-27,Kidneybeans,₹/quintal,7863.54
2023-06-27,Pigeonpeas,₹/quintal,6374.16
2023-06-27,Lentil,₹/quintal,6175.94
2023-06-27,Jute,₹/quintal,4552.61
2023-06-27,Cotton,₹/quintal,7315.55
2023-06-27,Apple,₹/kg,115.44
2023-06-27,Muskmelon,₹/kg,21.29
2023-06-27,Cotton,₹/quintal,7947.04
2023-06-28,Papaya,₹/kg,26.08
2023-06-28,Orange,₹/kg,48.51
2023-06-29,Lentil,₹/quintal,6809.09
2023-06-29,Jute,₹/quintal,4733.33
2023-06-29,Chickpea,₹/quintal,5411.48
2023-06-29,Jute,₹/quintal,5576.53
2023-06-29,Coffee,₹/kg,263.3
2023-06-29,Mothbeans,₹/quintal,6427.13
2023-06-29,Chickpea,₹/quintal,4770.46
2023-06-29,Pigeonpeas,₹/quintal,7850.79
2023-06-30,Coconut,₹/100 pieces,2600.06
2023-06-30,Mothbeans,₹/quintal,7264.06
2023-06-30,Lentil,₹/quintal,5879.57
2023-06-30,Mungbean,₹/quintal,7805.19
2023-07-01,Banana,₹/kg,38.93
2023-07-01,Muskmelon,₹/kg,28.3
2023-07-01,Papaya,₹/kg,31.29
2023-07-02,Mungbean,₹/quintal,7365.42
2023-07-02,Muskmelon,₹/kg,37.95
2023-07-02,Apple,₹/kg,137.04
